Seq,텍스트,이미지
13230,침대에서 붙박이장을 바라본 모습입니다. 도어는 터치도어 가 사용되었습니다. 붙박이장 앞쪽에는 다운라이트 설계로 메인등을 키지 않아도 불빛과 분위기를 낼 수 있습니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/16/1673848765924_0.jpg
13230,3인가구 구성으로 설계를 진행하였고 여분 방이 있는 상태입니다. 여분의 방을 드레스룸으로 활용 하였습니다. 확장을 진행하였고 가벽을 설치해주면서 공간분리를 해주었습니다. 옷을 고르고 나와 간단히 단정할 수 있는 구조로 설계 하였습니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/16/1673849122542_0.jpg
13230,밋밋한 일반적인 게이트 보다 포인트가 되어줄 수 있는 아치형 게이트로 통로를 만들어주었습니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/16/1673849184070_0.jpg
13230,거실 욕실 모습입니다. 공간이 협소하긴 하지만 일반 욕조 대신에 조적욕조를 설계 하였습니다. 벽 타일과 동일한 타일로 마감하여 더 일체감 있는 모습을 보여주고 있습니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/16/1673854684717_0.jpg
13232,"2. 거실 -  베이지, 우드톤의 단정하고 따뜻한 분위기 조성",https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/16/1673848390620_0.jpg
13232,3. 주방 -  수납을 최대한으로 형성한 주방 레이아웃 구성 -  화이트 마감 도어를 사용하여 깨끗한 분위기 연출,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/16/1673848431107_0.jpg
13232,4. 침실 -  안방 슬라이딩 장을 구성하여 기존 장식장 및 침대공간 확보,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/16/1673848493817_0.jpg
13232,-  입구좌방 입주 후 시공으로 수납가구 제작 공간 날개벽 제작하여 확보,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/16/1673848544165_0.jpg
13232,5. 욕실 -  밝은 톤의 마감재 사용으로 화사한 공간 조성,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/16/1673848583232_0.jpg
13238,현관 기존의 좁은현관 특성상 어두컴컴한 분위기를 해결해줄 센서등과 행잉형 현관장 으로 설치하여 하부에도 센서등이 같이 들어오게 만들어 드렸습니다.,https://qhrenderpicoss.kujiale.com/r/2023/01/16/L3D187S57ENDP3NTQGYUWLYFALUF3P3XU888_3840x2160.jpg
13238,"거실 고급스러움을 심어줄 한샘의 월플러스 로 tv벽면에 아트월 작업을 하였고, 거실에서 주방까지 이어지는 한샘의 스타일컷 제품으로 라인조명을 만들어 드렸습니다.",https://qhrenderpic-cos.kujiale.com/r/2023/01/16/L3D124S57ENDP3NTQ2YUWJN4YLUF3P3WY888_4000x3000.jpg
13238,"주방 고객님의 취향에 꼭 맞는 핑크톤의 루체멜로즈 제품을 시공하였고, 좁은 공간에서도 키큰장, 냉장고, 식탁 모두 구성할 수 있게 설계해드렸습니다.",https://qhrenderpic-cos.kujiale.com/r/2023/01/16/L3D124S57ENDP3NTRLQUWJN4YLUF3P3WC888_4000x3000.jpg
13238,안방 부족한 수납을 해결해줄 붙박이장을 한샘의 플랫화이트 제품으로 시공해드렸습니다.,https://qhrenderpic-cos.kujiale.com/r/2023/01/16/L3D383S57ENDP3NTSAAUWLYFALUF3P3W4888_3840x3840.jpg
13238,"거실안방 발코니 창고용으로 쓰실 수 있게, 안방쪽으로는 공틀장 을 거실쪽으로는 선반 을 설치해서 자주 쓰지 않는 물건들을 수납하실 수 있게 해드렸습니다.",https://qhrenderpicoss.kujiale.com/r/2023/01/16/L3D124S57ENDP3NT6PAUWI3PYLUF3P3WG888_4000x3000.jpg
13244,#주방다운라이트 #바닥포쉐린타일 #무드등 #이노실링 #간살형중문 인테리어포인트: 칙칙했던 공간이 화사하게 바뀌는 매직!,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/16/1673850481449_0.jpg
13253,거실 확장 없이 넓은 느낌을 연출하기 위해 기본 화이트 컬러를 사용했습니다. 깔끔하고 세련된 느끼의 연출을 위해 바닥은 600*600각의 타을을 시공하였고 벽과 천장은 페인트 느낌의 도배지를 사용했습니다. 벽에서 떨어지는 일체감 있는 디자인으로 구성하였습니다. *주요 시공 : 600*600각 바닥 타일,https://qhrenderpicoss.kujiale.com/r/2022/02/13/L3D186S14ENDP4LVPUIUWFLPYLUF3P3WW888_1920x1080.jpg
13253,"주방은 상/하부장을 다른 컬러로 디자인하여 포인트를 주었으며, ㄱ자 부엌이지만 냉장고장을 설계하여 수납력을 높였습니다. 상/하부장을 라인이 떨어지게끔 설계하여 심미성을 높였으며, 화이트 컬러의 침니후드를 설계하여 시원한 느낌을 더했습니다. *주요 시공 : ㄱ자 주방, 냉장고장, 침니후드",https://qhrenderpic-cos.kujiale.com/r/2022/02/13/L3D186S14ENDP4LUQJQUWFLPYLUF3P3XU888_1920x1080.jpg
13253,침실은 슬라이딩 붙박이장설계하여 작은 면적 내에서 공간을 최대로 활용했습니다. *주요 시공 : 슬라이딩 붙박이장,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/23/1674436238834_0.jpg
13253,침실은 붙박이장을 설계하여 작은 면적 내에서 공간을 최대로 활용했습니다. *주요 시공 : 붙박이장,https://qhrenderpicoss.kujiale.com/r/2022/02/14/L3D268S14ENDP4LGICQUWFLPYLUF3P3W6888_1280x720.jpg
13253,"공용욕실은 기존과 같이 욕조를 설치했습니다. 물을 사용하는 공간인만큼 관리가 편할 수 있도록 하였습니다. 벽면 자재는 휴판넬(한샘 자재)을, 바닥 자재는 휴플로어(한샘 자재)를 사용하여 메지(백시멘트)의 오염걱정이 없어서 유지와 관리가 훨씬 용이합니다. 거울도어인 상부장을 설치하여 보다 공간이 화사하고 넓어보이게끔 디자인했습니다. 또한 헹잉형 세면대를 설계하여 공간이 보다 넓어보이도록 연출했습니다. *주요 시공 : 휴판넬, 휴플로어, 욕조",https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/23/1674436267569_0.jpg
13258,"안방은 가벽을 설치하여 침실과 드레스룸으로 공간을 분리했습니다. 가벽의 한 벽면을 붙박이장을 설치하여 수납 활용도를 높였습니다. 화장실로 이어지는 아치형 게이트를 설계하여 부드러운 느낌을 주었습니다. 드레스룸은 동일하게 붙박이장을 설계하였고, 맞은 편 자투리 공간에는 빌트인 파우더장을 설치해 호텔 마스터룸처럼 디자인해 드렸습니다. *주요 시공 : 가벽(공간 분리), 빌트인 침대장, 빌트인 파우더장, 아치형 게이트",https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/16/1673857711999_0.jpg
13258,"입구 침실은 추후 공간 사용 용도에 따라 변경 가능하게끔, 이동 가능한 서랍, 수납장 및 침대로 구성하였습니다. *주요 시공 : 매립등",https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/16/1673858090734_0.jpg
13258,"드레스룸은 모든 벽면을 따라 시스템장을 설치하여, 수납을 용이하도록 설계하였습니다. * 주요 시공 : 시스템장",https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/16/1673858081666_0.jpg
13258,"안쪽 침실은 은 추후 공간 사용 용도에 따라 변경 가능하게끔, 이동 가능한 서랍과 침대로 구성하였습니다. * 주요 시공 : 액자레일",https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/16/1673857810711_0.jpg
13265,"오늘은 고양시 덕양구 화정동 한화꿈에그린 37평 아파트 리모델링 후기를 가져왔어요! 준공 18년 차, 방 3개, 욕실 2개의 아파트입니다.",https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/16/1673852929411_0.jpg
13265,우선 집안의 첫인상을 주는 현관입니다. 한샘 초슬림 3연동으로 심플한 엣지스타일로 현관 디자인 시공하였습니다. 패턴 타일로 밋밋한 현관에 포인트 디자인을 더했습니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/16/1673852966991_0.jpg
13265,오크톤의 한샘 강마루와 거실 한샘 월 플러스로 고급스러운 거실 디자인 시공하였습니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/16/1673853054614_0.jpg
13265,거실입니다! 화이트 그레이 37평대 모던한 거실 인테리어 완성하였습니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/16/1673853127992_0.jpg
13265,거실과 그 옆으로 이어지는 주방공간! 주방 공간에는 아치 게이트 디자인하여 더 감각적인 디자인하우스로 재탄생시켰답니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/16/1673853179664_0.jpg
13265,"주방입니다. 화이트 그레이 톤의 주방에, 더 진한 그레이 컬러를 더해 시크한 분위기의 주방으로 완성시켰답니다!",https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/16/1673853307926_0.jpg
13265,"한샘 터치 그레이 톤 주방가구로 ㄷ자 주방을 완성시켰는데요 주방의 동선의 효율성도 높이고, 키 큰 수납 등 부족한 수납공간을 플러스해 주방 퀄리티를 높였답니다.",https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/16/1673853403668_0.jpg
13265,안방 드레스룸 출입문 또한 주방과 마찬가지로 아치 게이트로 디자인하였습니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/16/1673853451023_0.jpg
13265,작은방 공간 공간마다 서재 및 수납공간 등을 고려하여 디자인 시공하였습니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/16/1673853577849_0.jpg
13274,중문 + 파티션 구성으로 신발 냄새들이 집안으로 유입되는 걸 방지합니다. 추가로 현관 안에서 날 수 있는 냄새들 또한 가운데 오픈장에 디퓨저를 두어 쾌적한 공간을 연출하였습니다. 중문은 모루 유리로 현관은 실외 / 거실을 내부로 나누는 느낌을 연출하였습니다. 제품은 한샘 매트화이트 / 유로 여닫이 중문입니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/16/1673855831258_0.jpg
13274,"따뜻함 그 자체의 거실 욕실!! 베이지 타일, 상부장으로 따뜻한 욕실, 호텔같은 욕실 연출~~~",https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/16/1673856136376_0.jpg
13274,안방 매트화이트 빌트인 화장대로 공간 활용도 UP! 커튼박스 간접조명으로 은은한 호텔 분위기 연출,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/16/1673857351236_0.jpg
13274,연핑크 타일과 테라조의 조합으로 포인트 공간으로 연출하였습니다,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/16/1673857472255_0.jpg
13274,자녀방에도 아치로 포인트를 주어 심심하지 않게 연출하였습니다. 아치 내부공간에 옷걸이 봉을 설치 하여 갓성비의 드레스룸이 탄생,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/16/1673857537939_0.jpg
13285,"부산시 영도구 태종로 705, 영도유림노르웨이숲비치 23PY",https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/16/1673858028944_0.jpg
13285,시선을 사로잡는 #현관_테라조_바닥_타일 요즘 많이 찾고 계세요,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/16/1673858054096_0.jpg
13285,"주방의 상부장은 화이트, 하부장은 연그레이 계열로 해서 단조로움을 피하고 포인트를 주었어요",https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/16/1673858114132_0.jpg
13285,주방 옆방은 드레스룸으로 이용할 예정이라 슬라이딩 붙박이장을 설치하여 공간의 활용도를 늘렸어요. #슬라이딩도어 를 사용하면 붙박이 문짝이 열리는 공간이 필요하지 않기 때문에 공간을 좀더 효율적으로 사용할 수 있어요,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/16/1673858164979_0.jpg
13285,흰 벽만 보면 다소 지루할 수 있다구요 ? 영도유림노르웨이숲비치라는 이름에 걸맞게 안방 도어와 포인트 벽면의 색은 청록색으로 선택하였습니다,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/16/1673858191612_0.jpg
13285,초록초록한 벽에서 느껴지는 청량함이 포인트입니다 부부욕실문은 바닥재와 비슷한 색상으로 하여서 통일감을 주되 안방 출입문과는 차이를 두었어요,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/16/1673858199704_0.jpg
13285,공용욕실 또한 컬러도어를 선택하였고 내부는 화이트 계열로 시공 했어요,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/16/1673858249072_0.jpg
13290,- 낮은 행잉형 신발장과 벽등이 포인트인 현관입니다. 벽면에는 M보드 아트월 판넬을 활용해 모던한 분위기를 보여주고 있습니다. [주요 자재] 1. 한샘 행잉형 낮은장식장 2. 슈퍼슬림 3연동 중문,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/16/1673859866729_0.jpg
13290,"- 거실에는 한샘 M보드를 활용하여 차콜의 분위기를 한껏 더해 주었고, 밝은 그레이톤의 헤링본 마루가 잘 어우러지는 것을 보여주고 있습니다. 특히 라인조명을 시공하여 모던함을 더해주었고, 곳곳에 팬던트 조명과 벽등을 시공하여 포인트 주었습니다. [주요 자재] 1. 한샘 M보드 2. 한샘 스타일컷 라인조명 3. 한샘 강마루 7.5T 헤링본 스타일그레이오크",https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/16/1673860071080_0.jpg
13290,드레스룸 - 매트화이트 붙박이장과 매트그레이 파우더장을 연결 설계로 깔끔한 드레스룸 입니다. [주요자재] 1. 매트화이트 붙박이장 2. 매트그레이 파우더장,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/16/1673860392819_0.jpg
13290,자녀방 - 귀여운 자녀를 위해 한샘 친환경 실크벽지를 활용해 자녀만의 공간을 디자인 해드렸습니다. [ 주요자재 ] 1. 한샘 친환경 실크벽지 2. 한샘 수퍼슬림 주등,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/16/1673860483510_0.jpg
13290,"서재 겸 멀티룸 - 차분한 색상의 한샘 친환경 실크벽지와 생체리듬 방등, 중앙오픈장식장을 설계하여 넉넉한 수납공간을 갖춘 아늑한 멀티룸입니다. [ 주요자재 ] 1. 한샘 생체리등 방등 2. 중앙오픈 빌트인 장식장",https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/16/1673860636864_0.jpg
13290,"거실욕실 - 라이트 그레이톤의 타일에 산뜻하고 상쾌한 분위기를 살려주는 바닥 포인트 타일을 활용한 욕실입니다. - 거실욕실에는 상/하부장으로 깔끔하고 넉넉한 수납 공간으로 활용성을 높였고, 욕조 시공으로 꾸몄습니다. [ 주요자재 ] 1. 한샘 바스",https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/16/1673860753247_0.jpg
13299,"[주방] 주방은 빌트인 냉장고, 빌트인식기세척기로 깔끔하게 연출하였습니다. HPM소재 식탁상판 사용하였습니다. *주요자재* 1. 한샘유로 터치블랙도어 2. 한샘 빌트인 식기세척기 3. 삼성비스포크 냉장고 & 인덕션 & 오븐",https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/16/1673861223193_0.jpg
13299,"[침실] 서재에 미가루버로 포인트를 주었으며, 그외의 방에는 다양한 색상의 한샘벽지로 포인트를 주었습니다. 안방에서 드레스룸으로 이동하는 공간은 문을 제거하고 아치형 게이트를 작업하였습니다. 안방 내 드레스룸에는 수납장으로 공간을 활용하였습니다. 알파룸은 휴식공간으로 사용할수있도록 배치하였습니다. *주요자재* 1. 한샘 매트화이트 수납장 2. 한샘 3.5t 테라라이트 장판 3. 한샘 친환경벽지",https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/16/1673861284105_0.jpg
